district_name,block_name,gp_name,village_name,village_code,village_latitude,village_longitude,total_hhd,TOT_P,TOT_M,TOT_F,P_SC,P_ST,P_LIT,P_ILL,TOT_WORK_P,MAINWORK_P,MARGWORK_P,total_hhd_having_piped_water_connection,total_no_of_community_toilets_constructed,availability_of_phc,availability_of_chc,distance_of_phc,distance_of_chc,total_no_of_schools_primary_sections,total_no_of_schools_middle_sections,availability_of_high_school,availability_of_ssc_school,is_village_connected_to_all_weather_road,distance_of_all_weather_road,availability_of_internal_pucca_road,availablility_hours_of_domestic_electricity,is_broadband_available,no_of_shgs_under_nrlm,total_hhd_mobilized_into_shg,total_no_of_shg_promoted,total_shg_members_engaged_in_income_generation_activities,availability_of_cottage_small_scale_units,total_hhd_engaged_cottage_small_scale_units,piped_water_pct,toilet_per_100hh,sanitation_deficit_raw,sanitation_deficit,has_health_fac,min_health_distance,health_deficit_raw,health_deficit,total_schools,schools_per_1000,education_deficit_raw,education_deficit,service_deficit_index,road_deficit_raw,road_deficit,digital_deficit_raw,digital_deficit,electricity_deficit_raw,electricity_deficit
CHAMPAWAT,LOHAGHAT,MAJH PEEPAL,Sagar,54344,29.394745,80.220803,33,158,75,83,102,0,98,60,60,60,0,5,0,2,2,5,3,0,0,2,2,2,5,3,4,1,3,15,3,0,2,0,15.15151515,0,0.848484848,0.848484848,1,3,0.3,0.5,4,25.3164557,0.993670886,0.993670886,0.75264672,-0.2,0.615384615,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,MAJH PEEPAL,Majpeepal,54353,29.388866,80.224907,205,445,212,233,43,0,304,141,127,110,17,13,0,2,2,5,4,1,0,2,2,2,5,3,4,1,3,0,3,0,2,0,6.341463415,0,0.936585366,0.936585366,1,4,0.45,0.75,5,11.23595506,0.997191011,0.997191011,0.880132913,-0.2,0.615384615,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,MAJHERA,Majhera,54295,29.405428,80.0856,21,61,30,31,8,0,33,28,24,21,3,4,0,2,2,4,4,1,0,2,2,2,3,2,3,2,3,19,0,0,2,0,19.04761905,0,0.80952381,0.80952381,1,4,0.45,0.75,5,81.96721311,0.979508197,0.979508197,0.836709602,-0.36,0.307692308,-1,0,0.5,0.5
CHAMPAWAT,LOHAGHAT,MAJHERA,Kheti Gar,54296,29.404429,80.084782,7,44,23,21,0,0,31,13,24,24,0,2,0,2,2,4,4,0,0,2,2,2,4,2,4,2,0,0,0,0,2,0,28.57142857,0,0.714285714,0.714285714,1,4,0.45,0.75,4,90.90909091,0.977272727,0.977272727,0.807467532,-0.28,0.461538462,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,MAJHERA,Kaflekh,54297,29.406163,80.084804,15,36,16,20,0,0,26,10,21,19,2,5,0,2,2,4,4,0,0,2,2,2,4,2,3,2,1,9,0,1,2,0,33.33333333,0,0.666666667,0.666666667,1,4,0.45,0.75,4,111.1111111,0.972222222,0.972222222,0.791666667,-0.28,0.461538462,-1,0,0.5,0.5
CHAMPAWAT,LOHAGHAT,MAJHERA,Ghor Chaura,54298,29.407538,80.08346,1,6,3,3,6,0,5,1,2,2,0,1,0,2,2,4,4,0,0,2,2,2,3,3,3,2,0,0,0,0,2,0,100,0,0,0,1,4,0.45,0.75,4,666.6666667,0.833333333,0.833333333,0.55,-0.36,0.307692308,-1,0,0.5,0.5
CHAMPAWAT,LOHAGHAT,MANGOLI,Bastnauli,54265,29.400861,80.092904,10,0,0,0,0,0,0,0,0,0,0,10,0,2,2,5,5,0,0,2,2,2,1,3,4,2,0,0,0,0,2,0,100,0,0,0,1,5,0.6,1,4,0,1,1,0.7,-0.52,0,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,MANGOLI,Batoli,54271,29.3996,80.09259,19,73,36,37,0,0,50,23,42,6,36,0,0,2,2,4,4,0,0,2,1,2,3,3,4,1,0,0,0,0,2,0,0,0,1,1,1,4,0.45,0.75,3,41.09589041,0.989726027,0.989726027,0.896917808,-0.36,0.307692308,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,MANGOLI,Mangoli,54273,29.39949,80.092577,85,599,304,295,246,0,391,208,346,158,188,50,0,2,2,3,3,0,0,2,1,2,1,3,4,1,8,40,3,3,2,0,58.82352941,0,0.411764706,0.411764706,1,3,0.3,0.5,3,5.008347245,0.998747913,0.998747913,0.623153786,-0.52,0,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,MARLAK PANDEY,Baram,54350,29.390197,80.224457,32,75,36,39,0,0,59,16,33,33,0,6,7,2,2,5,4,0,0,2,2,2,5,3,4,1,0,0,0,0,2,0,18.75,21.875,0.8125,0.8125,1,4,0.45,0.75,4,53.33333333,0.986666667,0.986666667,0.83975,-0.2,0.615384615,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,MARLAK PANDEY,Madlak,54354,29.390335,80.224973,85,294,155,139,15,0,197,97,73,59,14,12,8,2,2,4,2,1,0,2,1,2,5,3,4,1,5,26,5,0,2,0,14.11764706,9.411764706,0.858823529,0.858823529,1,2,0.15,0.25,4,13.60544218,0.996598639,0.996598639,0.656626651,-0.2,0.615384615,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,MARLAK PANDEY,Sukha Baran,54356,29.39021,80.224412,8,12,9,3,12,0,9,3,4,4,0,1,0,2,2,5,4,0,0,2,2,2,5,3,4,1,0,0,0,0,2,0,12.5,0,0.875,0.875,1,4,0.45,0.75,4,333.3333333,0.916666667,0.916666667,0.8375,-0.2,0.615384615,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,MATIYANI,Matiyani,54380,29.402932,80.091976,280,895,381,514,304,0,410,485,288,222,66,40,0,2,2,4,4,2,1,2,2,2,5,2,4,2,5,28,1,25,2,0,14.28571429,0,0.857142857,0.857142857,1,4,0.45,0.75,7,7.82122905,0.998044693,0.998044693,0.856556265,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,MORA,Maura,54336,29.404313,80.084786,80,288,121,167,116,0,188,100,141,0,141,80,0,2,2,5,5,1,0,2,2,2,5,3,4,2,6,42,6,0,2,0,100,0,0,0,1,5,0.6,1,5,17.36111111,0.995659722,0.995659722,0.698697917,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,MORA,Pokhari Saun,54337,29.404445,80.084958,39,156,73,83,16,0,106,50,84,11,73,35,0,2,2,5,5,0,0,2,2,2,5,3,4,2,0,0,0,0,2,0,89.74358974,0,0.102564103,0.102564103,1,5,0.6,1,4,25.64102564,0.993589744,0.993589744,0.728846154,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,MOTYU RAJ,Bunga Mara,54239,29.399368,80.171353,27,0,0,0,0,0,0,0,0,0,0,27,0,2,2,4,4,0,0,2,2,1,0,3,4,2,1,7,0,0,2,0,100,0,0,0,1,4,0.45,0.75,4,0,1,1,0.6,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,MOTYU RAJ,Kundi Mara,54240,29.075337,80.111975,15,124,63,61,0,0,88,36,41,40,1,15,0,2,2,3,3,1,0,2,2,1,0,3,4,2,0,0,0,0,2,0,100,0,0,0,1,3,0.3,0.5,5,40.32258065,0.989919355,0.989919355,0.496975806,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,MOTYU RAJ,Padari,54241,29.074821,80.111978,4,3,1,2,0,0,2,1,2,2,0,3,0,2,2,4,4,0,0,2,2,1,0,3,4,2,0,0,0,0,2,0,75,0,0.25,0.25,1,4,0.45,0.75,4,1333.333333,0.666666667,0.666666667,0.575,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,MOTYU RAJ,Mutyuraj,54242,29.074862,80.112256,170,569,275,294,23,0,417,152,124,124,0,160,1,2,2,4,4,1,0,1,1,1,0,3,4,1,5,20,0,0,2,0,94.11764706,0.588235294,0.058823529,0.058823529,1,4,0.45,0.75,3,5.272407733,0.998681898,0.998681898,0.617251628,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,MOTYU RAJ,Rauteli Mara,54243,29.399394,80.17124,32,285,148,137,45,0,207,78,127,59,68,32,1,2,2,4,4,0,0,2,2,1,0,3,4,2,3,20,0,0,2,0,100,3.125,0,0,1,4,0.45,0.75,4,14.03508772,0.996491228,0.996491228,0.598947368,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,NAKOT,Nakot,54270,29.404599,80.084964,125,520,270,250,203,0,343,177,285,61,224,50,0,2,2,2,2,1,1,2,2,1,0,2,4,2,10,70,10,2,2,0,40,0,0.6,0.6,1,2,0.15,0.25,6,11.53846154,0.997115385,0.997115385,0.579134615,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,NAKOT KHOLIYA,Nakot Kholiya,54348,29.403039,80.085793,25,158,81,77,17,0,109,49,105,13,92,25,1,2,2,3,5,1,0,2,2,2,3,3,4,2,2,0,0,0,2,0,100,4,0,0,1,3,0.3,0.5,5,31.64556962,0.992088608,0.992088608,0.497626582,-0.36,0.307692308,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,NAKOT KHOLIYA,Patoli,54349,29.404476,80.08491,32,13,7,6,0,0,11,2,13,0,13,2,0,1,2,0,5,1,0,2,2,2,3,3,4,2,0,0,0,0,2,0,6.25,0,0.9375,0.9375,1,5,0.6,1,5,384.6153846,0.903846154,0.903846154,0.952403846,-0.36,0.307692308,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,NAKOT KHOLIYA,Peed Lagga Bajgel,54351,29.404447,80.08489,11,52,22,30,0,0,36,16,34,0,34,11,0,1,2,0,5,1,0,2,2,1,0,3,4,2,0,0,0,0,2,0,100,0,0,0,1,5,0.6,1,5,96.15384615,0.975961538,0.975961538,0.692788462,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,NASKHOLA,Khatera Talla,54277,29.406963,80.085444,25,117,61,56,78,0,74,43,65,65,0,0,0,2,2,5,5,0,0,2,2,2,3,3,4,2,2,14,0,0,2,0,0,0,1,1,1,5,0.6,1,4,34.18803419,0.991452991,0.991452991,0.997435897,-0.36,0.307692308,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,NASKHOLA,Kanedi,54281,29.4037,80.085832,14,70,37,33,22,0,52,18,32,32,0,2,0,2,2,5,5,1,0,2,2,2,3,3,4,2,2,0,0,0,2,0,14.28571429,0,0.857142857,0.857142857,1,5,0.6,1,5,71.42857143,0.982142857,0.982142857,0.951785714,-0.36,0.307692308,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,NASKHOLA,Nas Khola,54282,29.403757,80.085793,43,97,39,58,31,0,64,33,76,9,67,10,8,2,2,5,5,0,0,2,2,2,4,3,4,2,3,3,1,0,2,0,23.25581395,18.60465116,0.76744186,0.76744186,1,5,0.6,1,4,41.2371134,0.989690722,0.989690722,0.927139775,-0.28,0.461538462,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,NIDIL,Nidil,54326,29.435418,80.210633,94,373,160,213,27,0,222,151,207,7,200,42,1,2,2,5,5,1,1,2,2,2,5,3,4,2,0,0,0,0,2,0,44.68085106,1.063829787,0.553191489,0.553191489,1,5,0.6,1,6,16.08579088,0.995978552,0.995978552,0.864751012,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,PASAM,Pasam,54370,29.401931,80.090408,150,546,252,294,94,0,289,257,258,10,248,150,1,2,2,5,5,2,1,2,2,2,5,3,4,2,3,8,1,14,2,0,100,0.666666667,0,0,1,5,0.6,1,7,12.82051282,0.996794872,0.996794872,0.699038462,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,PASAM,Aslad,54371,29.401828,80.090305,90,223,108,115,143,0,106,117,128,84,44,40,0,2,2,5,5,1,0,2,2,2,5,3,4,2,4,34,1,12,2,0,44.44444444,0,0.555555556,0.555555556,1,5,0.6,1,5,22.42152466,0.994394619,0.994394619,0.864985052,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,PATAN PATANI,Patan Patani,54235,29.403719,80.090435,930,3639,1788,1851,809,5,2784,855,956,540,416,920,0,2,2,1,1,1,1,2,2,1,0,2,4,1,25,174,25,45,2,0,98.92473118,0,0.010752688,0.010752688,1,1,0,0,6,1.648804617,0.999587799,0.999587799,0.303102146,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,PATAN PATANI,Pharn Hill,54248,29.403699,80.0904,260,250,128,122,16,0,205,45,51,42,9,260,0,2,2,2,2,0,0,2,2,1,0,2,4,1,0,0,0,0,2,0,100,0,0,0,1,2,0.15,0.25,4,16,0.996,0.996,0.3988,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,PAU,Pau,54231,29.417106,80.077262,345,1573,871,702,240,5,1263,310,686,614,72,144,1,2,2,4,4,1,2,1,1,1,0,2,3,2,10,75,10,60,2,0,41.73913043,0.289855072,0.582608696,0.582608696,1,4,0.45,0.75,5,3.178639542,0.99920534,0.99920534,0.774544211,0,1,-1,0,0.5,0.5
CHAMPAWAT,LOHAGHAT,PULLA,Pulla,54338,29.401874,80.090346,103,519,265,254,50,0,367,152,80,41,39,103,2,1,1,0,0,2,0,2,1,1,0,3,4,2,0,0,0,0,2,0,100,1.941747573,0,0,1,5,0.6,1,5,9.633911368,0.997591522,0.997591522,0.699277457,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,RAIKOT KANWAR,Abot Mount,54232,29.404782,80.084617,33,107,61,46,19,0,76,31,36,24,12,15,0,2,2,4,4,0,0,2,2,2,2,2,4,1,2,13,2,7,2,0,45.45454545,0,0.545454545,0.545454545,1,4,0.45,0.75,4,37.38317757,0.990654206,0.990654206,0.760832625,-0.44,0.153846154,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,RAIKOT KANWAR,Raikot Kunwar,54233,29.404449,80.085444,103,871,438,433,193,0,625,246,396,19,377,85,0,2,2,2,2,1,0,2,2,2,1,2,4,1,11,66,11,25,2,0,82.52427184,0,0.174757282,0.174757282,1,2,0.15,0.25,5,5.740528129,0.998564868,0.998564868,0.451996645,-0.52,0,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,SAILPEDU,Sela Salpar,54357,29.336042,80.089943,340,845,396,449,91,0,531,314,378,170,208,85,0,2,2,5,5,3,0,2,2,1,0,2,4,1,5,28,5,0,2,0,25,0,0.75,0.75,1,5,0.6,1,7,8.284023669,0.997928994,0.997928994,0.924378698,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,SILING,Shiling,54328,29.400875,80.088251,378,1659,739,920,305,0,997,662,940,37,903,378,4,2,2,4,5,5,0,1,2,1,0,2,4,1,8,56,1,25,2,0,100,1.058201058,0,0,1,4,0.45,0.75,8,4.822182037,0.998794454,0.998794454,0.599638336,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,SILING,Sankafal,54332,29.400875,80.088251,16,65,29,36,0,0,38,27,33,1,32,16,0,2,2,3,5,0,0,2,2,2,2,3,4,1,0,0,0,0,2,0,100,0,0,0,1,3,0.3,0.5,4,61.53846154,0.984615385,0.984615385,0.495384615,-0.44,0.153846154,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,SULALA,Sulla,54369,29.404991,80.087888,132,513,238,275,251,7,250,263,292,154,138,80,3,2,2,5,5,2,1,2,2,2,5,2,4,1,9,62,9,15,2,0,60.60606061,2.272727273,0.393939394,0.393939394,1,5,0.6,1,7,13.64522417,0.996588694,0.996588694,0.817158426,-0.2,0.615384615,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,THATA,Thanta,54266,29.404412,80.084582,80,444,231,213,89,0,302,142,259,21,238,80,1,2,2,5,5,1,1,2,1,2,5,2,4,1,6,60,6,0,1,35,100,1.25,0,0,1,5,0.6,1,5,11.26126126,0.997184685,0.997184685,0.699155405,-0.2,0.615384615,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,THUWA MARA,Thuwamara,54252,29.380975,80.015416,96,375,185,190,92,0,246,129,176,174,2,88,0,2,2,3,3,1,0,2,2,1,0,2,4,1,4,36,0,0,2,0,91.66666667,0,0.083333333,0.083333333,1,3,0.3,0.5,5,13.33333333,0.996666667,0.996666667,0.524,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,THUWA MARA,Jhalandev,54257,29.38093,80.015447,53,266,123,143,0,0,175,91,73,73,0,46,0,2,2,3,3,0,0,2,2,1,0,2,4,1,2,12,0,0,2,0,86.79245283,0,0.132075472,0.132075472,1,3,0.3,0.5,4,15.03759398,0.996240602,0.996240602,0.538494822,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,THUWA MARA,Khat Khutam,54258,29.380924,80.015291,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,0,2,2,2,2,3,4,2,0,0,0,0,2,0,0,0,1,1,1,3,0.3,0.5,4,0,1,1,0.8,-0.44,0.153846154,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,TUN KANDEY,Sayur,54309,29.404379,80.084905,3,0,0,0,0,0,0,0,0,0,0,3,0,2,2,5,5,0,0,2,2,2,5,3,4,2,0,0,0,0,2,0,100,0,0,0,1,5,0.6,1,4,0,1,1,0.7,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,TUN KANDEY,Khetsari,54310,29.401954,80.090422,45,194,98,96,0,0,127,67,101,8,93,45,0,2,2,5,5,0,0,2,2,2,5,3,4,2,3,2,2,5,2,0,100,0,0,0,1,5,0.6,1,4,20.6185567,0.994845361,0.994845361,0.698453608,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,TUN KANDEY,Bilde,54311,29.401823,80.090308,22,87,44,43,0,0,57,30,35,25,10,22,1,2,2,5,5,0,0,2,2,2,5,1,4,2,2,8,2,6,2,0,100,4.545454545,0,0,1,5,0.6,1,4,45.97701149,0.988505747,0.988505747,0.696551724,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,TUN KANDEY,Tunkande,54312,29.405852,80.085823,70,219,92,127,0,0,138,81,79,77,2,70,0,2,2,5,5,1,1,2,2,1,0,2,4,2,3,24,2,2,2,0,100,0,0,0,1,5,0.6,1,6,27.39726027,0.993150685,0.993150685,0.697945205,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,TUN KANDEY,Pathlana,54313,29.404823,80.085818,20,246,128,118,6,0,171,75,132,13,119,17,0,2,2,5,5,0,0,2,2,2,5,3,4,2,2,16,3,28,2,0,85,0,0.15,0.15,1,5,0.6,1,4,16.2601626,0.995934959,0.995934959,0.743780488,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,CHIRIYADHUNGA,Chiria Dunga,54260,29.402016,80.088764,77,127,68,59,36,0,116,11,23,23,0,23,1,2,2,3,3,0,1,2,2,1,0,2,4,2,2,11,0,11,2,0,29.87012987,1.298701299,0.701298701,0.701298701,1,3,0.3,0.5,5,39.37007874,0.99015748,0.99015748,0.707436854,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,CHIRIYADHUNGA,Bangaon,54261,29.402882,80.083699,47,175,82,93,9,0,122,53,87,86,1,20,2,2,2,3,3,1,1,2,2,1,0,2,4,2,6,0,5,36,2,0,42.55319149,4.255319149,0.574468085,0.574468085,1,3,0.3,0.5,6,34.28571429,0.991428571,0.991428571,0.669768997,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,BORABUNGA,Bugga Bora,54314,29.406395,80.100833,45,190,90,100,0,0,117,73,102,3,99,12,0,2,2,3,3,0,0,2,2,2,2,2,4,1,5,29,5,0,2,0,26.66666667,0,0.733333333,0.733333333,1,3,0.3,0.5,4,21.05263158,0.994736842,0.994736842,0.718421053,-0.44,0.153846154,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,BORABUNGA,Khul Kabar,54315,29.404481,80.084811,6,23,12,11,0,0,13,10,11,0,11,0,0,2,2,3,3,0,0,2,2,2,3,3,4,1,0,0,0,0,2,0,0,0,1,1,1,3,0.3,0.5,4,173.9130435,0.956521739,0.956521739,0.786956522,-0.36,0.307692308,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,BORABUNGA,Mathbalana,54318,29.402644,80.092343,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,0,2,2,2,2,2,4,1,1,5,1,0,2,0,0,0,1,1,1,3,0.3,0.5,4,0,1,1,0.8,-0.44,0.153846154,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,BORABUNGA,Fafar,54324,29.396529,80.089983,58,265,142,123,0,0,170,95,179,37,142,35,0,2,2,3,3,0,0,2,2,2,2,2,4,1,5,30,5,0,2,0,60.34482759,0,0.396551724,0.396551724,1,3,0.3,0.5,4,15.09433962,0.996226415,0.996226415,0.617833442,-0.44,0.153846154,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,raikot Mahar,Raikot Mahar,54234,29.404348,80.08454,95,364,185,179,291,1,227,137,159,6,153,20,0,2,2,3,3,0,0,2,2,1,0,1,4,2,5,35,1,38,2,0,21.05263158,0,0.789473684,0.789473684,1,3,0.3,0.5,4,10.98901099,0.997252747,0.997252747,0.736017929,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,SUDARKA,Badole,54274,29.412161,80.115937,35,162,80,82,0,0,101,61,85,19,66,20,0,2,2,4,4,1,0,2,2,2,4,2,4,1,1,6,1,0,2,0,57.14285714,0,0.428571429,0.428571429,1,4,0.45,0.75,5,30.86419753,0.992283951,0.992283951,0.726256614,-0.28,0.461538462,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,SUDARKA,Sudarka,54275,29.404441,80.08513,36,272,129,143,0,0,192,80,150,8,142,24,0,2,2,4,4,0,0,2,2,1,0,2,4,1,6,35,1,25,2,0,66.66666667,0,0.333333333,0.333333333,1,4,0.45,0.75,4,14.70588235,0.996323529,0.996323529,0.698897059,0,1,0,1,0.25,0.25
CHAMPAWAT,PATI,AMOLI,Amauli,53984,29.406485,79.935811,100,608,316,292,11,0,441,167,276,256,20,100,2,2,2,4,5,1,0,2,2,2,5,2,4,2,7,0,7,7,2,0,100,2,0,0,1,4,0.45,0.75,5,8.223684211,0.997944079,0.997944079,0.599383224,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,PATI,ANARPA,Anarpa,53989,29.405364,80.086823,100,295,151,144,96,0,204,91,145,63,82,35,2,2,2,5,5,1,0,2,2,1,0,2,4,1,3,10,0,0,2,0,35,2,0.65,0.65,1,5,0.6,1,5,16.94915254,0.995762712,0.995762712,0.893728814,0,1,0,1,0.25,0.25
CHAMPAWAT,PATI,ANARPA,Baman Chapar,53990,29.405483,80.086918,23,88,49,39,0,0,66,22,35,15,20,6,1,2,2,5,5,0,0,2,2,1,0,2,4,2,0,0,0,0,2,0,26.08695652,4.347826087,0.739130435,0.739130435,1,5,0.6,1,4,45.45454545,0.988636364,0.988636364,0.91833004,0,1,-1,0,0.25,0.25
CHAMPAWAT,PATI,BALIK,Valik,53996,29.430043,79.855117,104,531,273,258,17,1,358,173,205,205,0,60,1,2,2,5,5,1,0,2,2,1,0,2,4,2,3,8,0,0,2,0,57.69230769,0.961538462,0.423076923,0.423076923,1,5,0.6,1,5,9.416195857,0.997645951,0.997645951,0.826216862,0,1,-1,0,0.25,0.25
CHAMPAWAT,PATI,BALTARI,Balatari,54070,29.406846,79.935766,115,574,275,299,55,0,407,167,146,33,113,110,0,2,2,5,5,0,1,2,2,2,3,3,4,2,0,0,0,0,2,0,95.65217391,0,0.043478261,0.043478261,1,5,0.6,1,5,8.710801394,0.9978223,0.9978223,0.712390168,-0.36,0.307692308,-1,0,0.25,0.25
CHAMPAWAT,PATI,BANAULY,Banauli,53976,29.441105,79.883467,68,559,284,275,80,0,390,169,291,178,113,0,3,2,2,5,2,1,0,2,2,1,0,2,4,1,0,0,0,0,2,0,0,4.411764706,1,1,1,2,0.15,0.25,5,8.944543828,0.997763864,0.997763864,0.699329159,0,1,0,1,0.25,0.25
CHAMPAWAT,PATI,BANAULY,Banoli Lagga Dungra,53981,29.44127,79.883253,6,26,12,14,0,0,19,7,13,13,0,0,0,2,2,5,5,0,0,2,2,1,0,2,4,1,0,0,0,0,2,0,0,0,1,1,1,5,0.6,1,4,153.8461538,0.961538462,0.961538462,0.988461538,0,1,0,1,0.25,0.25
CHAMPAWAT,PATI,BANS BANSWALI,Geeju Baswan,53985,29.34138,80.101322,35,196,94,102,72,0,117,79,79,54,25,30,0,2,2,5,5,0,0,2,2,2,5,2,4,2,0,0,0,0,2,0,85.71428571,0,0.142857143,0.142857143,1,5,0.6,1,4,20.40816327,0.994897959,0.994897959,0.741326531,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,PATI,BANS BANSWALI,Baswari,53993,29.406606,79.935856,150,699,363,336,48,0,439,260,384,174,210,150,0,2,2,5,5,1,1,2,1,2,5,2,4,2,3,0,3,0,2,0,100,0,0,0,1,5,0.6,1,5,7.153075823,0.998211731,0.998211731,0.699463519,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,PATI,BARSEE,Pokhari,54076,29.37804,80.015407,18,94,48,46,1,0,64,30,45,42,3,15,0,2,2,5,5,0,0,2,2,2,5,3,3,2,0,0,0,0,2,0,83.33333333,0,0.166666667,0.166666667,1,5,0.6,1,4,42.55319149,0.989361702,0.989361702,0.746808511,-0.2,0.615384615,-1,0,0.5,0.5
CHAMPAWAT,PATI,BARSEE,Varshi,54080,29.37815,80.01529,57,118,57,61,0,0,72,46,59,28,31,40,0,2,2,5,5,1,0,2,2,2,5,2,3,2,2,0,0,0,2,0,70.1754386,0,0.298245614,0.298245614,1,5,0.6,1,5,42.37288136,0.98940678,0.98940678,0.786295718,-0.2,0.615384615,-1,0,0.5,0.5
CHAMPAWAT,PATI,BARSEE,Sirna,54081,29.378009,80.015411,24,46,19,27,0,0,27,19,17,10,7,20,0,2,2,5,5,0,0,2,2,2,5,3,3,2,0,0,0,0,2,0,83.33333333,0,0.166666667,0.166666667,1,5,0.6,1,4,86.95652174,0.97826087,0.97826087,0.743478261,-0.2,0.615384615,-1,0,0.5,0.5
CHAMPAWAT,PATI,BHAINSKAR,Bhaisarkh,54002,29.253688,79.921682,65,342,174,168,6,0,257,85,124,122,2,50,0,2,2,3,3,1,0,2,2,1,0,3,3,1,6,52,1,18,2,0,76.92307692,0,0.230769231,0.230769231,1,3,0.3,0.5,5,14.61988304,0.996345029,0.996345029,0.568134278,0,1,0,1,0.5,0.5
CHAMPAWAT,PATI,BHAINSKAR,Bairakh,54003,29.25912,79.906151,40,197,100,97,10,0,151,46,57,57,0,30,0,2,2,4,4,1,0,2,2,1,0,3,3,1,3,24,1,0,2,0,75,0,0.25,0.25,1,4,0.45,0.75,5,25.38071066,0.993654822,0.993654822,0.673096447,0,1,0,1,0.5,0.5
CHAMPAWAT,PATI,BHINGRADA,Kwarala,54078,29.38624,79.943188,8,55,23,32,0,0,38,17,12,12,0,8,0,2,2,5,3,0,0,2,2,2,3,2,4,2,1,5,1,0,2,0,100,0,0,0,1,3,0.3,0.5,4,72.72727273,0.981818182,0.981818182,0.494545455,-0.36,0.307692308,-1,0,0.25,0.25
CHAMPAWAT,PATI,BHINGRADA,Bhingrara,54088,29.40671,79.935711,160,479,247,232,4,1,344,135,159,144,15,160,4,2,2,5,5,1,0,1,1,1,0,2,4,1,9,54,9,0,2,0,100,2.5,0,0,1,5,0.6,1,3,6.263048017,0.998434238,0.998434238,0.699530271,0,1,0,1,0.25,0.25
